date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,bb_pct,vol_sma20,vol_ratio,ret_1d,ret_5d,ret_20d,ticker
2025-01-02,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700.0,420.29799957275395,349.39160003662107,239.86470031738276,418.59042421965296,400.22564165180404,45.21813852947716,18.36478256784892,28.393518058957053,-10.028735491108133,485.416305188367,355.1796939571409,420.29799957275395,0.1850501529034912,93841145.0,1.169110841518398,-0.06081615932376483,-0.17954486505834333,0.07927831166989474,TSLA
2025-01-03,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,95423300.0,422.9235000610352,353.24100006103515,241.0603002929687,417.3365131768458,400.9822609695524,52.56324821705356,16.354252207293428,25.985664888624328,-9.6314126813309,481.3437866718771,364.5032134501933,422.9235000610352,0.39315785368206857,96071765.0,0.9932502020755005,0.08215567328200035,-0.09620593656365073,0.14670469320851076,TSLA
2025-01-06,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,85516500.0,425.0014999389649,357.1889999389649,242.23725021362299,416.3693554254801,401.72801851202763,52.696956150651175,14.641336913452449,23.716799293589954,-9.075462380137505,478.1366713969341,371.8663284809957,425.0014999389649,0.3687167862307478,96277410.0,0.8882301673881755,0.0014861742226248698,-0.047745947491752205,0.11247935981224111,TSLA
2025-01-07,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500.0,425.25849914550787,359.8665994262696,243.34495010375971,412.98329849103123,401.1822382779191,48.65586102284967,11.801060213112123,21.33365147749439,-9.532591264382265,477.7103044161586,372.80669387485716,425.25849914550787,0.20545805206594078,95989595.0,0.7886219334501828,-0.040603340073111505,-0.055221528253562635,0.013205858164377249,TSLA
2025-01-08,392.95001220703125,402.5,387.3999938964844,394.94000244140625,73038800.0,425.51599884033203,362.3815994262696,244.46550010681145,410.20740679108894,400.71985043817745,48.80279723831257,9.487556352911497,18.96443245257781,-9.476876099666313,477.28071494120684,373.7512827394572,425.51599884033203,0.20466372944510633,94823575.0,0.7702599274494766,0.0014707807875757872,-0.022038416147958317,0.01321222654143761,TSLA
2025-01-10,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300.0,425.20349884033203,365.0261990356446,245.57605003356926,407.82780424390216,400.2768978304884,48.75098626198962,7.55090641341377,16.681727244745,-9.130820831331231,477.6624395550909,372.7445581255732,425.20349884033203,0.20964426472305758,93059760.0,0.6693258181624367,-0.0005064369418008585,0.04076142033546648,-0.015586423981174491,TSLA
2025-01-13,383.2099914550781,403.7900085449219,380.07000732421875,403.30999755859375,67580500.0,424.1304992675781,367.90199920654305,246.70425003051747,407.13275706154707,400.5015718844221,51.14431072634261,6.631185177124962,14.671618831220993,-8.04043365409603,477.4968164492401,370.7641820859161,424.1304992675781,0.30492843792822444,91224405.0,0.7408160129956451,0.021710512074366584,-0.017371613001660013,-0.050521439861862305,TSLA
2025-01-14,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000.0,423.04349822998046,370.67819915771497,247.78689994812004,405.4754075677033,400.19478769680285,49.14010984514039,5.280619870900466,12.793419039156888,-7.5127991682564215,477.7946698406667,368.2923266192942,423.04349822998046,0.25632016545316966,91065045.0,0.9286219536815691,-0.017232432245921525,-0.035737751800652195,-0.0519971787481166,TSLA
2025-01-15,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,81375500.0,422.6429977416992,374.2455990600587,249.0490499877929,408.974575822011,402.270729439314,57.384469377932554,6.703846382697009,11.575504507864913,-4.8716581251679045,477.10444778182193,368.1815477015765,422.6429977416992,0.5512013862497603,90683810.0,0.8973542245302663,0.08038151439752794,0.08586067838235478,-0.018361895247679394,TSLA
2025-01-16,423.489990234375,424.0,409.1300048828125,413.82000732421875,68335200.0,420.18299865722656,377.5423992919923,250.24205001831047,409.72002682235063,403.12623150486246,53.1878915371096,6.593795317488173,10.579162669789564,-3.9853673523013917,471.3077112788635,369.0582860355896,420.18299865722656,0.43776990610649763,88396380.0,0.7730542811821027,-0.03362756026209679,0.047804741900292935,-0.10625887187777627,TSLA
2025-01-17,421.5,439.739990234375,419.75,426.5,94991400.0,417.5149993896483,381.2155993652344,251.54139999389642,412.3015611573736,404.85762176376153,56.223745599064465,7.443939393612084,9.95211801455407,-2.5081786209419867,460.4382957418901,374.59170303740655,417.5149993896483,0.6046634505422572,86584800.0,1.0970909443689885,0.030641323404759335,0.08045804973235082,-0.11119907260545814,TSLA
2025-01-21,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900.0,416.7119995117187,384.6681994628907,252.81985000610342,414.1120913368883,406.28076143490654,55.48117291905172,7.831329901981746,9.527960392039606,-1.69663049005786,458.4381190249738,374.98587999846364,416.7119995117187,0.588170286354743,83483805.0,1.0459621479878642,-0.00569752092797482,0.05147407674318538,-0.036489213142534616,TSLA
2025-01-22,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300.0,415.6589981079101,387.19979919433604,254.03984992980946,414.265613492992,406.9347780213255,52.71643469899347,7.330835471666489,9.088535407964983,-1.7576999362984935,456.3681174546755,374.94987876114476,415.6589981079101,0.49325688241786414,80603665.0,0.7563340947337817,-0.021128638710367298,0.04730548161507575,-0.048283988875501116,TSLA
