date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,bb_pct,vol_sma20,vol_ratio,ret_1d,ret_5d,ret_20d,ticker
2025-01-02,773.5197772832948,779.8716916411089,764.7796578014328,771.0225830078125,1938900.0,782.5289337158204,795.1724047851561,829.8628802490235,774.4780671670362,781.4747944239541,45.34861846531488,-6.996727256917893,-7.660317173764955,0.6635899168470623,822.8765448443248,742.1813225873159,782.5289337158204,0.3574097649583478,3171520.0,0.6113472404399151,0.007862606047526421,-0.022119755095550975,-0.04335268826682692,LLY
2025-01-03,771.1217281937173,778.722300912177,768.5056858927646,774.897216796875,1799100.0,780.1576080322267,792.6818359374998,829.9266235351563,774.5425517254729,780.9875664515779,47.06460552591953,-6.445014726105001,-7.417256684232965,0.972241958127964,815.9782716732958,744.3369443911575,780.1576080322267,0.4265732303498266,3067920.0,0.586423374794649,0.005025318161171466,-0.015312167730613835,-0.05767377483420111,LLY
2025-01-06,776.621387517044,777.6619254749163,756.4358946586285,758.1700439453125,3991100.0,777.1590148925782,789.9734606933592,829.9063366699219,772.023704374679,779.2973795992618,41.06935527917378,-7.273675224582803,-7.388540392302932,0.11486516772012934,809.4590378433729,744.8589919417834,777.1590148925782,0.2060532901725927,3146305.0,1.2685038481647517,-0.021586311692673443,-0.023072872817529566,-0.07330251915839514,LLY
2025-01-07,757.9718668573647,776.8592266046087,754.7215467499707,766.2858276367188,3576100.0,774.5122039794921,787.6634497070311,829.9394494628906,771.1409541073006,778.3335609353697,44.746933196982525,-7.192606828069188,-7.349353679456184,0.15674685138699562,800.3230544353613,748.701353523623,774.5122039794921,0.340641121896016,3172755.0,1.1271276855603407,0.01070443729110404,-0.0007108541886909903,-0.06461766809957348,LLY
2025-01-08,766.8209876446567,785.3813197646557,763.6895757361709,780.0896606445312,3478400.0,773.701611328125,785.6022082519529,830.039856262207,772.5176781899514,778.4636423953076,50.41488246503124,-5.9459642053561765,-7.0686757846361825,1.122711579280006,797.576913709294,749.8263089469559,773.701611328125,0.6337794431623809,3187875.0,1.0911343763478802,0.01801394794209421,0.019714876911667956,-0.02035893785080012,LLY
2025-01-10,784.7570642770917,792.7539772807911,777.7510937449933,792.6549072265625,3973100.0,773.717465209961,783.7350903320311,830.1906127929686,775.6157134263532,779.5148471976228,54.94556010747051,-3.8991337712695895,-6.434767381962864,2.5356336106932744,797.6452362167008,749.7896942032212,773.717465209961,0.8957209806624195,3251770.0,1.221826881975047,0.016107438947017272,0.028056667464084972,0.0004001798536905632,LLY
2025-01-13,787.2047156679695,798.0456286168911,776.5124077988872,790.2567749023438,3683800.0,773.7893005371094,781.6619201660154,830.3207000732422,777.8681844226594,780.3105455461207,53.93269697093498,-2.4423611234612963,-5.636286130262551,3.193925006801255,797.9157808891579,749.6628201850609,773.7893005371094,0.8412738643205141,3260415.0,1.1298561686165716,-0.003025443105638015,0.019821413437203006,0.001821336196424106,LLY
2025-01-14,777.1267666440554,777.1267666440554,722.3970352993808,738.1629028320312,10373000.0,771.9342559814454,779.6697302246092,830.1741436767578,771.7596795625628,777.1884979376696,37.68256749687242,-5.428818375106744,-5.59479257923139,0.16597420412464636,800.8193487817996,743.0491631810912,771.9342559814454,-0.08458100485859389,3637875.0,2.8513898910765207,-0.06592018407782718,-0.026388725422557546,-0.04785582843289382,LLY
2025-01-15,742.2159190812147,747.7651727879556,728.6102981565411,739.9763793945312,5736900.0,769.8344512939453,778.0519567871092,830.0377392578125,766.8699410751733,774.4320447122519,38.378626496295794,-7.562103637078621,-5.988254790800837,-1.5738488462777847,801.6083640014094,738.0605385864812,769.8344512939453,0.0301480152233471,3771750.0,1.521018095048717,0.0024567430245308053,-0.034333726780942486,-0.05370533515217213,LLY
2025-01-16,740.729481520188,758.5763647253584,739.6394690179052,750.7379760742188,3070300.0,768.7741424560548,776.8633032226562,830.0409951782226,764.3881003057957,772.676928516842,42.48419366300136,-8.288828211046393,-6.448369474849948,-1.840458736196445,801.6479096016426,735.9003753104671,768.7741424560548,0.22567539487967458,3753955.0,0.8178840715991532,0.01454316242971565,-0.03762603973761347,-0.027471128163887748,LLY
2025-01-17,741.0565121349625,748.4390455119856,718.4431980821406,719.146728515625,5560100.0,766.1530975341798,775.2958874511718,829.8694793701171,757.4278892611541,768.7117285167519,35.09268438603217,-11.283839255597854,-7.41546343099953,-3.868375824598324,805.758867499933,726.5473275684266,766.1530975341798,-0.09342829414890023,3835720.0,1.4495583619242276,-0.04208025778020663,-0.09273667271945218,-0.0679407696827653,LLY
2025-01-21,724.6465600318722,736.5477894412059,719.9495021378178,735.6261596679688,5122800.0,765.0452239990235,774.0596435546875,829.7210382080076,754.0737770160487,766.2609456390643,40.87178963307644,-12.187168623015623,-8.369804469402748,-3.817364153612875,806.8171085217407,723.2733394763063,765.0452239990235,0.14786046084174898,3924150.0,1.3054546844539578,0.022915255675790336,-0.06913020801514291,-0.029239838147828934,LLY
2025-01-22,738.8268163267545,753.4828319508539,732.3559337315344,747.1506958007812,3737800.0,764.8688354492189,773.6411401367188,829.6692254638671,753.0086875983152,764.8453715769692,44.58749010986088,-11.836683978654037,-9.063180371253006,-2.7735036074010306,806.9249815480847,722.812689350353,764.8688354492189,0.2893513636856423,3909410.0,0.9561033506334713,0.015666294599983033,0.01217589360596083,-0.004699443439674877,LLY
2025-01-23,740.888040824857,759.656494140625,737.508953521719,759.656494140625,3127200.0,764.811361694336,773.0558605957032,829.6004010009765,754.0314270663629,764.4610102853882,48.378453786985006,-10.42958321902529,-9.336460940807463,-1.0931222782178267,806.8940192617392,722.7287041269328,764.811361694336,0.4387530653702977,3568655.0,0.8762965318866629,0.01673798660715997,0.026595598581398816,-0.0015108649828380338,LLY
2025-01-24,755.0485512073876,782.140881743472,753.601753572997,778.2960205078125,4170600.0,764.2727783203125,772.1688635253906,829.6588992309569,757.7644414419706,765.4858258574195,53.486225931066045,-7.721384415448938,-9.013445635735758,1.2920612202868202,805.3110865847027,723.2344700559222,764.2727783203125,0.6708555101307311,3596070.0,1.1597660779684487,0.024536782757677678,0.036707939803046985,-0.01365113239895932,LLY
2025-01-27,771.6567897151995,801.9201492939725,771.6567897151995,800.8499145507812,3915200.0,764.8921142578124,771.7151379394533,829.9290377807616,764.392975766403,768.1053879828537,58.7985477560797,-3.71241221645073,-7.9532389518787525,4.240826735428023,807.7989094418613,721.9853190737635,764.8921142578124,0.9190222100929316,3733560.0,1.0486506176410715,0.02897855500822555,0.11361128792701036,0.01570995173391676,LLY
2025-01-28,799.9283509178591,808.7576817664334,792.8629266116518,797.69873046875,2808800.0,765.4296966552735,771.4670837402346,830.1600463867187,769.5169380283024,770.2974874262535,57.8051880537069,-0.7805493979510629,-6.518701041093215,5.738151643142152,809.7462366163861,721.1131566941608,765.4296966552735,0.8640743821711739,3810290.0,0.7371617383453751,-0.003934799798035571,0.08438059194196978,0.013662478949404866,LLY
2025-01-29,799.6806741529365,801.7913865053188,791.763053297138,796.7970581054688,1827600.0,766.4657318115235,771.3404895019534,830.3983319091797,773.7138795786358,772.2604185876769,57.50581591775086,1.453460990958888,-4.924268634682795,6.377729625641683,812.7551697247854,720.1762938982615,766.4657318115235,0.8276268589602779,3796845.0,0.48134701311220224,-0.0011303419810526627,0.06644758893181191,0.026699309922309844,LLY
2025-01-30,801.087724802389,817.1509229969395,797.7086378060174,815.7734985351562,2643000.0,768.912860107422,772.0995507812503,830.7707028198242,780.1845901873312,775.4836096948975,61.96981109320534,4.7009804924337,-2.999218809259496,7.700199301693196,820.1896857866583,717.6360344281858,768.912860107422,0.956937786281033,3843040.0,0.6877367917065654,0.023815901723843513,0.07387155224416886,0.06382445443473195,LLY
2025-01-31,815.5456599894572,819.8562355789729,803.6841075506546,803.733642578125,2561600.0,770.8491607666016,773.385397949219,831.0871643066405,783.8075213243764,777.5762047232847,57.8196861240912,6.231316601091635,-1.1531117271892695,7.3844283282809045,824.3802376351498,717.3180838980534,770.8491607666016,0.8071531877778951,3854770.0,0.6645273258845532,-0.014758822122379112,0.032683736521889495,0.050621734601841384,LLY
2025-02-03,796.9852986969606,810.5513031730262,794.4881043840282,803.0894775390625,2808800.0,772.4525054931642,775.0349194335939,831.4202780151367,786.7739761266357,779.4660767837127,57.597434631888966,7.307899342923065,0.5390904868331975,6.768808856089867,827.8923364527425,717.0126745335858,772.4525054931642,0.776308310422697,3898265.0,0.7205256697530823,-0.0008014658152123433,0.002796482771103781,0.04159008469785008,LLY
