date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,bb_pct,vol_sma20,vol_ratio,ret_1d,ret_5d,ret_20d,ticker
2025-01-02,234.86625643181324,237.1669558869966,233.43319281617005,233.96937561035156,9220900.0,234.49679489135738,232.12181152343746,205.97739044189458,233.96600708376144,233.8508643491226,50.39166698196358,0.11514273463885161,0.38002456115483857,-0.26488182651598696,242.21887964850035,226.77471013421442,234.49679489135738,0.4658499422073939,8746485.0,1.0542406463853764,0.0012097377127748832,-0.009533297650888506,-0.019687988848031357,JPM
2025-01-03,237.7616344424465,238.72676349550633,234.22284278993322,237.16696166992188,9491100.0,234.49094543457028,232.49538269042966,206.23496414184575,234.45846163547844,234.0965011877003,55.80999282216741,0.36196044777813086,0.37641173847949705,-0.014451290701366193,242.20431298291297,226.7775778862276,234.49094543457028,0.6734661428945588,8853725.0,1.071989473357259,0.013666686296994301,0.0005757681683375981,-0.0004930343385844971,JPM
2025-01-06,238.80342344864087,240.75344450075482,235.74611723420682,236.0106964111328,9917800.0,234.32589569091792,232.85967102050776,206.47458976745608,234.69726698557912,234.2382934264731,53.533048662162855,0.45897355910602755,0.3929241026048032,0.06604945650122435,241.74041074510748,226.91138063672835,234.32589569091792,0.6136150312790373,9020990.0,1.0994137007135578,-0.004875321801348975,0.0038310851641210064,-0.01379370500176269,JPM
2025-01-07,237.2747542889821,240.33206029657904,236.0596638477121,238.2840576171875,8753400.0,234.18287582397457,233.2388159179687,206.71250541687013,235.24908092890348,234.5379796628223,57.227897405527216,0.7111012660811866,0.4565595353000799,0.2545417307811067,241.13983539592607,227.22591625202307,234.18287582397457,0.7947538899717762,9182675.0,0.9532516396365981,0.009632449887332584,0.02133482886662663,-0.011861758709684866,JPM
2025-01-08,237.87251871308783,239.34237979679384,235.66772708752882,238.24488830566406,8675300.0,234.21093749999997,233.66923583984374,206.96191291809086,235.70997437148202,234.81256548821798,57.14358680974888,0.8974088832640348,0.5447294048928709,0.35267947837116387,241.23158904751946,227.19028595248048,234.21093749999997,0.7872917689742099,9262615.0,0.936592959979444,-0.00016438074756286447,0.019505657565937362,0.0023612625824653843,JPM
2025-01-10,238.2056566354401,238.91119107182027,233.9430689471917,235.05035400390625,10256800.0,234.1255790710449,233.97356811523434,207.2039698028565,235.6084943149319,234.83017945234306,50.596592825290365,0.778314862588843,0.5914464964320654,0.1868683661567776,241.05680751801899,227.19435062407084,234.1255790710449,0.5667107526010308,9320040.0,1.100510298239063,-0.013408616337905577,0.0046201704421133805,-0.007210620218003894,JPM
2025-01-13,234.85437423024973,239.62651786311784,234.1978381518702,239.30316162109375,10005300.0,234.22020339965817,234.41365020751948,207.46293190002444,236.176904669726,235.1615114648431,57.566626409372105,1.015393204882912,0.6762358381222346,0.3391573667606773,241.38790268820904,227.0525041111073,234.22020339965817,0.854573902723579,9426085.0,1.0614480985478063,0.018093176822515433,0.009007156545459027,0.007971362584586306,JPM
2025-01-14,237.7843135936985,242.74264223499935,237.32375595763784,242.49766540527344,12407400.0,234.57203979492184,234.8881811523437,207.71971214294436,237.1493293982718,235.70493027524535,61.913359639059976,1.444399123026443,0.8298684951030764,0.6145306279233667,242.6315130224342,226.51256656740946,234.57203979492184,0.9916962551785921,9740765.0,1.2737603258060324,0.013349191722079157,0.027485910989560658,0.029884905666246464,JPM
2025-01-15,245.36880122143756,248.5731025308634,238.78382245178085,247.27963256835938,18448500.0,235.24047698974604,235.506900024414,207.99666610717776,238.70783757828525,236.56231563029084,67.31143718481212,2.1455219479944105,1.0929991856813432,1.0525227623130673,245.0882274031062,225.39272657638588,235.24047698974604,1.1112642518421716,10143555.0,1.818741062674772,0.019719642063745546,0.0377514762889577,0.05715314910045821,JPM
2025-01-16,248.89646209375883,251.87538875346692,247.26001864512284,249.16104125976562,15292300.0,236.020531463623,236.14335906982413,208.28954147338868,240.31602276005148,237.49555456580748,69.16324681612083,2.8204681942440004,1.4384929873938748,1.3819752068501256,247.623023382413,224.418039544833,236.020531463623,1.0662796357477116,10456570.0,1.4624585308566764,0.007608425618661263,0.04581904372318091,0.06679693739655179,JPM
2025-01-17,249.03365028322543,255.3834456469004,247.07383560720973,253.95278930664062,17678100.0,237.099641418457,236.93726531982415,208.60675888061527,242.41398684414213,238.71460899105438,73.31030091607738,3.6993778530877535,1.8906699605326507,1.8087078925551028,251.04984513888894,223.14943769802505,237.099641418457,1.1040466585586806,10936295.0,1.616461516445926,0.019231530028321453,0.08041866340869341,0.09287835899189667,JPM
2025-01-21,254.84447811655374,258.94048312286145,254.28592382358582,257.7449951171875,13712100.0,238.7578224182129,237.77367523193354,208.9456195831299,244.77260350153372,240.12426722261978,76.05485127111814,4.648336278913945,2.4422032242089093,2.2061330547050355,254.24242412079928,223.2732207156265,238.7578224182129,1.1130985175643906,11055780.0,1.2402652730065176,0.014932719663763638,0.07706472982289325,0.14766861222170014,JPM
2025-01-22,257.6176604623576,258.08802679999536,255.0209117225283,257.5588684082031,9021900.0,240.28045196533205,238.10781249999997,209.29077674865724,246.73972117948284,241.41571916229262,75.64369987312735,5.3240020171902245,3.0185629828051725,2.305439034385052,256.8890993182951,223.67180461236902,240.28045196533205,1.0201632641916611,10917335.0,0.8263829954837878,-0.0007221351045041402,0.06210865155241274,0.1340896045771609,JPM
2025-01-23,259.3716610143274,261.4980430710298,258.5093378209672,260.6063537597656,10749700.0,241.72928466796878,238.71113250732418,209.6424989318848,248.87304926875711,242.8372476509943,77.7633394867298,6.035801617762814,3.6220107097967014,2.413790907966113,260.12034936265434,223.33821997328323,241.72928466796878,1.0132130576496345,9837400.0,1.0927379185557158,0.011832189551060468,0.0538933233319252,0.1250990442477129,JPM
2025-01-24,258.3917892090209,261.73327708988035,257.7254593424451,259.5186767578125,7666300.0,243.08522491455085,239.28100036621092,209.9838201904297,250.51083811322718,244.07290906631417,75.24636261996869,6.437929046913013,4.185194377219964,2.252734669693049,262.5477477984342,223.62270203066745,243.08522491455085,0.9221819529868807,9790140.0,0.7830633678374362,-0.004173639614925784,0.041570044199841005,0.11669027490653994,JPM
2025-01-27,258.86212472863684,260.62594590776155,256.99049819617136,260.50836181640625,7522300.0,244.29957580566412,239.82562316894527,210.3364978027344,252.04891868294703,245.29035001076542,76.00732764389207,6.75856867218161,4.699869236212294,2.0586994359693165,264.9531668646608,223.64598474666747,244.29957580566412,0.8923963141215878,9979800.0,0.7537525802120282,0.003813540786189229,0.02581413863444504,0.10281466277182827,JPM
2025-01-28,260.50837209675103,261.9586158198937,259.5088474719919,261.7724609375,7375400.0,245.53667449951178,240.3902630615234,210.70359016418462,253.54484826057057,246.51124711644945,76.98071628925261,7.033601144121121,5.16661561779406,1.8669855263270616,267.2916023736029,223.78174662542062,245.53667449951178,0.8731519251886591,10125980.0,0.7283640694530306,0.004852432038187748,0.015625777014530717,0.10438308668130558,JPM
2025-01-29,261.84104027619514,265.24132005031925,260.2731825014487,261.22369384765625,7684900.0,246.84236068725593,240.9127319335937,211.06813133239748,254.7262091201222,247.60105798542773,75.54779913508818,7.125151134694477,5.558322721174144,1.5668284135203328,269.0913596956516,224.5933616788603,246.84236068725593,0.8231905658800724,10223715.0,0.7516739267477623,-0.0020963514950289586,0.014229078820321428,0.11107025254853475,JPM
2025-01-30,263.2325331562206,264.28104126525585,261.26290968655263,262.840576171875,8753500.0,248.31906433105476,241.4536956787109,211.50165618896486,255.97457328193033,248.72991118442383,76.91147264984384,7.244662097506506,5.895590596440616,1.3490715010658896,270.70536505505254,225.93276360705696,248.31906433105476,0.8243392470027231,10375200.0,0.8436945793816021,0.006189646507187563,0.008573169379319623,0.126589154004503,JPM
2025-01-31,263.8204429620972,265.3784919204346,261.59603433813663,261.92919921875,7193800.0,249.73119049072272,241.90936035156247,211.93014228820806,256.8906695799026,249.70763622400352,74.39304713437214,7.183033355899056,6.153079148332305,1.0299542075667514,271.7918373477616,227.67054363368385,249.73119049072272,0.7764653458780789,10491340.0,0.6856893399699179,-0.003467413465602198,0.009288435387588834,0.12085636919364107,JPM
2025-02-03,256.56911700815533,262.7817556497826,256.44175417795225,261.4490661621094,8381400.0,251.10517501831063,242.36088195800775,212.36629745483407,257.59196136178053,250.57737177497432,73.0362199975384,7.01458958680621,6.325381236027086,0.6892083507791238,272.44359993972813,229.76675009689313,251.10517501831063,0.7423771009610495,10449365.0,0.8020965867303897,-0.0018330642710805423,0.003611033208853698,0.11744994608833759,JPM
2025-02-04,264.4181838673514,264.4181838673514,261.4686533068301,262.5563659667969,5626000.0,252.37464523315435,242.87237457275387,212.811457977295,258.3557159163984,251.46470467807228,74.20469941082334,6.8910112383261435,6.438507236486898,0.45250400183924544,273.2372770819085,231.5120133844002,252.37464523315435,0.7440181278831929,10256110.0,0.5485510588322472,0.004235241001017576,0.002994604652030386,0.10705287160616761,JPM
2025-02-05,263.5068591358702,265.2021094243298,262.93849619098734,264.9963073730469,5704400.0,253.82392578125004,243.47770507812496,213.2631810760499,259.37734537126744,252.46704561844078,76.61000005778733,6.91029975282666,6.532865739754851,0.37743401307180857,273.91295886348655,233.73489269901353,253.82392578125004,0.7780716609227403,10045440.0,0.5678596457696228,0.009293019414195358,0.014442080156751747,0.12281481900049496,JPM
2025-02-06,266.97576454409875,271.41474356153265,265.7410717364686,271.3363342285156,7264400.0,255.47653961181646,244.13223602294917,213.7246826171876,261.21718981084405,253.86477070066854,81.45020961802497,7.352419110175504,6.6967764138389825,0.6556426963365212,275.62090403705037,235.33217518658256,255.47653961181646,0.8936533881391335,9970990.0,0.7285535338015582,0.02392496302427194,0.03232285585573025,0.13870955926236528,JPM
2025-02-07,271.6988877865912,272.953167941253,269.1903274772675,270.2584228515625,6857900.0,257.0772163391114,244.69131347656244,214.1634016418458,262.60814874018536,255.07911530443846,78.47681893271867,7.529033435746896,6.863227818220565,0.6658056175263312,276.53220721078105,237.62222546744167,257.0772163391114,0.8387615701944846,9880120.0,0.694111002700372,-0.003972602416178139,0.03179952314463552,0.13437238789705175,JPM
2025-02-10,270.6014287866163,270.63082481312006,264.1732384863203,265.5941162109375,8627400.0,258.6044044494629,245.12317932128903,214.56564613342297,263.0675283510703,255.85800426047544,67.0674800313845,7.20952409059484,6.93248707269542,0.2770370178994197,275.391417162831,241.8173917360948,258.6044044494629,0.7081880761072001,9798650.0,0.8804682277660697,-0.017258691112790325,0.015854139812677692,0.12994561244746583,JPM
2025-02-11,264.8297788969493,270.6700185263523,264.2418284862738,269.4647216796875,7196400.0,260.1124824523926,245.6386962890625,214.98271476745614,264.0517119400883,256.86590925449116,70.85426463364703,7.185802685597139,6.983150195275765,0.20265249032137422,274.8986108065184,245.32635409826688,260.1124824523926,0.8162504410381736,9658205.0,0.7451073983209093,0.014573385600439748,0.026311895685531717,0.1260391206462652,JPM
2025-02-12,268.57299861058124,270.8954041954382,267.75968865202606,269.9154968261719,6683900.0,261.48337402343753,246.16673858642577,215.40064010620125,264.9538326917935,257.83254537091193,71.26861520118763,7.1212873208815495,7.010777620396921,0.11050970048462805,274.3529300850978,248.61381796177727,261.48337402343753,0.8275995986771799,9372030.0,0.7131752672580005,0.0016728540332644481,0.01856323773674351,0.11306431084636004,JPM
2025-02-13,269.96444374227315,271.4049085765656,268.3083981197057,270.7679748535156,8398700.0,262.6577911376953,246.71319519042967,215.82224945068367,265.8483161012892,258.7907253325863,72.0770809980718,7.05759076870288,7.020140250058113,0.037450518644766895,274.2979523583275,251.01762991706315,262.6577911376953,0.8483707639975222,8869540.0,0.9469149471111239,0.0031583144997886503,-0.002094667404629047,0.0949869669458645,JPM
2025-02-14,271.79688876986324,273.6195319367328,270.8953907812424,271.0325622558594,5688600.0,263.7513671875,247.33259948730472,216.2461936187745,266.6458924327615,259.6975280676436,72.33725922615956,6.948364365117925,7.005785073070076,-0.05742070795215071,274.0893379787252,253.41339639627483,263.7513671875,0.8521578467646393,8389355.0,0.6780735825340564,0.0009771739161061888,0.002864441359972103,0.08778066139678464,JPM
2025-02-18,271.19919658857566,274.3446911432644,270.4740447374881,274.3251037597656,7919800.0,264.7699829101563,248.04573608398442,216.69402015686043,267.82730955999295,260.78105219298595,75.40804782611417,7.0462573670070014,7.013879531857461,0.03237783514954007,275.0573283013036,254.48263751900896,264.7699829101563,0.964411395036251,7901440.0,1.0023236270856957,0.012148139974406558,0.03287342232345947,0.08022087297700842,JPM
2025-02-19,272.7866150221738,274.61903699637526,271.64991889871,273.6391296386719,7007200.0,265.5646896362305,248.7728396606446,217.13783874511725,268.7214357259436,261.73350237414786,73.57552563182362,6.987933351795732,7.008690295845116,-0.020756944049383996,276.02131827452126,255.1080609979398,265.5646896362305,0.8860919365534207,7566195.0,0.9261194034782343,-0.002500588213372068,0.0154914822725718,0.06166612280582928,JPM
2025-02-20,273.0805741668203,273.1393662156936,260.40057061690504,261.43927001953125,13846700.0,265.7587097167969,249.21539123535163,217.52162155151373,267.6011025403417,261.71170738491696,50.20713624551918,5.889395155424722,6.784831267761038,-0.8954361123363155,275.72225568694313,255.79516374665067,265.7587097167969,0.28323782965968014,7807435.0,1.7735274132925856,-0.04458375392163394,-0.0314032610439533,0.015066076486941693,JPM
2025-02-21,262.92876408693655,263.79108739460094,257.5588607010997,258.93072509765625,12835600.0,265.67492828369143,249.57111663818364,217.89840232849124,266.26719831839006,261.50570869697174,46.90804396683811,4.76148962141832,6.380162938492495,-1.6186733170741743,275.8468959027168,255.502960664666,265.67492828369143,0.16849072673071352,7911730.0,1.6223506110547248,-0.009595134356394142,-0.04371731835075132,-0.006429730656736132,JPM
2025-02-24,260.1555678724812,261.63523739871215,253.4138011652941,256.0889587402344,10372800.0,265.50344238281247,249.93922271728522,218.25379547119144,264.7013153063661,261.1044679594356,43.426773648714324,3.596847346930474,5.823499820180091,-2.226652473249617,276.21379768534763,254.7930870802773,265.50344238281247,0.060496203127352856,8047055.0,1.2890181563317262,-0.010975006370333551,-0.05513582350122925,-0.013215688598700703,JPM
2025-02-25,256.9611031816803,257.715621040436,248.25952153447065,252.22813415527344,9608400.0,265.08943099975585,250.24863494873054,218.59108901977544,262.78236436004414,260.4469617517199,39.173183198792074,2.335402608324216,5.125880377808916,-2.7904777694847,277.1658150526903,253.01304694682142,265.08943099975585,-0.03249783991942349,8151360.0,1.178748086208927,-0.015076107161953844,-0.0805503007258247,-0.0317848824636513,JPM
2025-02-26,251.99298665663235,255.66763934952937,251.76759719255062,253.59024047851562,5943600.0,264.68031997680663,250.57222625732427,218.9164030456543,261.3681914551936,259.9390564722233,41.355612502032436,1.4291349829703108,4.386531298841196,-2.957396315870885,277.7438662970406,251.6167736565727,264.68031997680663,0.07553334957792913,8079770.0,0.7356149989418015,0.0054002949663167765,-0.0732676250894011,-0.03125699483314992,JPM
2025-02-27,254.95225539664733,258.3427559365944,252.67886345069786,253.84495544433594,8204400.0,264.31138305664064,250.939906616211,219.23407737731932,260.21077053044627,259.48764158126863,41.776312912792086,0.7231289491776351,3.6538508289084843,-2.930721879730849,278.1780543683854,250.44471174489587,264.31138305664064,0.12260490001077372,8105745.0,1.0121709972371447,0.001004435207520915,-0.029048101972698914,-0.028246819017969882,JPM
2025-02-28,255.49126872866591,259.48927778715796,252.70833528418996,259.3324890136719,10467100.0,264.13597869873047,251.4483386230469,219.57307052612302,260.0756502970964,259.4761487984837,50.08422201687773,0.5995014986127103,3.04298096284933,-2.4434794642366198,278.1687411326034,250.10321626485756,264.13597869873047,0.3288473239669274,8191425.0,1.2778118581321318,0.02161765854172848,0.0015516270456668035,-0.01334682494345596,JPM
2025-03-03,258.6955605131431,260.9689529189513,252.63973979636904,255.3834686279297,9058300.0,263.80869216918944,251.884808959961,219.89251121520996,259.35377619414766,259.1729873043686,45.09722901526518,0.18078888977908036,2.4705425482352803,-2.2897536584562,278.35413261711005,249.2632517212688,263.80869216918944,0.21038266006325823,8284650.0,1.0933835466797026,-0.015227634612082874,-0.0027548634496979973,-0.02499045776623643,JPM
2025-03-04,250.15073427928613,252.06156547552163,241.0081973785272,245.2218017578125,13465600.0,262.9973289489746,252.14183319091802,220.14774963378906,257.1796262808653,258.1395661527718,35.34460959908445,-0.9599398719064993,1.7844460642069246,-2.744385936113424,279.7411899413876,246.25346795656162,262.9973289489746,-0.03080729705011842,8538860.0,1.5769786599147892,-0.039789838099982155,-0.027777759292893944,-0.062066637462133034,JPM
2025-03-05,246.20171662136084,247.96555280550595,242.85043534758472,246.47608947753906,7861400.0,262.19331512451174,252.5797274780274,220.40636878967285,255.5329283111228,257.27560491756935,37.15130356351962,-1.7426766064465653,1.079021530076227,-2.821698136522792,280.49789220615855,243.88873804286493,262.19331512451174,0.07067498536193116,8650630.0,0.9087661823474127,0.005114911116122167,-0.028053725520163608,-0.06124504515457585,JPM
