date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,bb_pct,vol_sma20,vol_ratio,ret_1d,ret_5d,ret_20d,ticker
2025-01-02,135.95545329338754,138.8345148325783,134.58590691715995,138.2646942138672,198247200.0,137.00560607910157,139.7305615234375,118.05965488433841,136.7543463904233,137.3167960931385,51.41618329829807,-0.5624497027151847,-0.8756861249203954,0.31323642220521075,146.126026150312,127.88518600789114,137.00560607910157,0.569025775368124,197400280.0,1.004290368787724,0.02993516555623721,-0.013621478072917803,-0.013834889855030785,NVDA
2025-01-03,139.96413776465596,144.85253555834646,139.68423069189672,144.4226837158203,229322500.0,136.97261734008788,139.74835357666015,118.33503036499026,137.93409059433054,137.84315813926307,59.09781413269637,0.09093245506747394,-0.6823624089228216,0.7732948639902956,145.97402689488965,127.97120778528613,136.97261734008788,0.9138277638330763,197305190.0,1.1622730248504867,0.044537685755323686,0.032444907241361065,-0.0045475847811828896,NVDA
2025-01-06,148.5413213081193,152.11015917129038,147.77158452702758,149.38104248046875,265377400.0,137.19104461669923,139.94588104248047,118.6303303909302,139.6951601152749,138.69781623861164,64.02946562383528,0.9973438766632512,-0.34642115180560706,1.3437650284688583,147.17256087342437,127.20952835997409,137.19104461669923,1.1106285632929647,201943000.0,1.314120321080701,0.03433227133768657,0.09065026348724725,0.03012530384733525,NVDA
2025-01-07,152.97986196669754,153.07983530547875,139.9641234037018,140.09408569335938,351782200.0,137.0760810852051,139.94067596435545,118.87388366699223,139.75653328113404,138.80124360563,51.50369605713645,0.9552896755040479,-0.08607898634367606,1.041368661847724,146.856242910901,127.2959192595092,137.0760810852051,0.654292161075016,210106830.0,1.6743015921947897,-0.06216958077745127,0.019274185598104454,-0.01614731676570158,NVDA
2025-01-08,142.53330977712477,143.90285624874434,137.51494945407615,140.06411743164062,227349900.0,137.14106063842775,139.91228057861326,119.10302516937259,139.80385391967351,138.89478981496413,51.468706326083954,0.9090641047093868,0.11294963186693652,0.7961144728424503,146.98551408336635,127.29660719348915,137.14106063842775,0.6484621167093467,212008895.0,1.0723601950757773,-0.00021391525252778543,0.04333908808498155,0.009365441575567068,NVDA
2025-01-10,137.40498271998055,139.87417502688794,134.17604480086774,135.86549377441406,207602500.0,137.18304748535158,139.8203042602539,119.30761054992679,139.19795235886437,138.67039751566412,46.68354969308967,0.5275548432002495,0.1958706741335991,0.3316841690666504,146.99662889053613,127.36946608016703,137.18304748535158,0.43287090324260624,211887975.0,0.9797748078908206,-0.029976440320453435,-0.017352227574033097,0.006219087070157059,NVDA
2025-01-13,129.94744151880715,133.44629547754278,129.46758770744978,133.18637084960938,204808900.0,136.8791481018066,139.66015167236324,119.51099845886233,138.27309366513282,138.2641733181786,43.88011139074321,0.008920346954226943,0.15848060869772468,-0.14956026174349774,146.79723128653455,126.96106491707867,136.8791481018066,0.31383614234062457,212883160.0,0.9620718707858339,-0.019718935620644085,-0.07780157920566388,-0.04364352613596678,NVDA
2025-01-14,136.0054462036023,136.33533995791205,130.00741122442506,131.7168426513672,195590500.0,136.60023956298826,139.50879333496093,119.71858718872073,137.26443966301503,137.77918586137775,42.37687919564904,-0.5147461983627295,0.023835247285633854,-0.5385814456483633,146.77937644000482,126.4211026859717,136.60023956298826,0.2601271615225349,214702115.0,0.910985436729396,-0.011033622951567179,-0.11824927404299723,-0.04062908504177587,NVDA
2025-01-15,133.60622538989423,136.4053114797544,131.24699764678536,136.1953887939453,185217300.0,136.69970779418944,139.57855377197265,119.94803894042971,137.09997029854276,137.66186756008645,48.20091755247946,-0.5618972615436917,-0.09331125448023125,-0.46858600706346043,146.8190398829388,126.58037570544006,136.69970779418944,0.4750814087186694,212387235.0,0.8720735970784684,0.034001317162089206,-0.027829132686925884,0.014823214057102518,NVDA
2025-01-16,138.59457607585483,138.70454064615834,133.44626949753135,133.5262451171875,209235600.0,136.77818298339844,139.54215209960935,120.16410999298098,136.5501664244881,137.35552515690875,45.26458286360228,-0.8053587324206433,-0.23572075006831367,-0.5696379823523297,146.76613526850429,126.79023069829259,136.77818298339844,0.3372069782813504,210951460.0,0.9918660909007219,-0.019597900489832676,-0.04667771042532709,0.0118940780768364,NVDA
